id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl131,Steward,Smedi Coliving and Coffee,Hospitality and Service,"Kapanewon Banguntapan, Bantul, DI Yogyakarta, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Food Safety, Hospitality and Service, Food and Beverage",SMA/SMK,,https://glints.com/id/opportunities/jobs/steward/84ea081e-bb1e-43d6-a2b9-cb6e8e2526d9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b7af9779d750b6d57648ccddfdf96bab.jpg
gl132,Creative Project Manager Intern,Studycle,Project Planning,"Kapanewon Ngaglik, Sleman, DI Yogyakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Project Planning, Product Management, Project Coordination",Diploma (D1 - D4),"Manage creative and production processes of deliverables, Collaborate with functional team leads to define resource needs and task assignments, Delivers project updates and final project summaries to stakeholders and clients",https://glints.com/id/opportunities/jobs/creative-project-manager-intern/739c878f-2934-4b26-8109-5403ba839719?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ca0f145c0ee7d6a1ec30cdd267c1ed32.jpg
gl133,Brand Manager,Clout Indonesia Group,Brand Management,"Kelapa Dua, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp1jt-Rp1jt,1 – 3 tahun,"Marketing Communications, Brand Management, Digital Marketing, Sales Management, Brand Development",SMA/SMK,,https://glints.com/id/opportunities/jobs/brand-manager/b201d379-05c9-4a4e-99a0-278bd2315b79?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e1591437ff530f596194aceed9ee6ffe.jpeg
gl134,E-commerce and Digital Marketing Manager,Clout Indonesia Group,Management,"Kelapa Dua, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"eCommerce, Social Media Marketing, Digital Marketing, KOL Marketing, Sales and Marketing, Brand Marketing, SEO, Management, Project Management, Facebook Ads, Facebook Business Manager, Google Ads, Branding, Content Marketing, tiktok ads",Sarjana (S1),,https://glints.com/id/opportunities/jobs/e-commerce-and-digital-marketing-manager/4e2769ac-fc91-498a-80ee-083cccec6fff?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e1591437ff530f596194aceed9ee6ffe.jpeg
gl135,Digital Marketing Specialist,Pajamas House,Content Marketing,"Pondok Gede, Bekasi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp6jt,1 – 3 tahun,"Digital Marketing, Strategic Thinking, Content Marketing",SMA/SMK,,https://glints.com/id/opportunities/jobs/digital-marketing-specialist/be172610-f144-4ecc-8f62-b431cbac7d87?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5b468047617bdc0872e2946013bf60b8.jpg
gl136,TALENT / MODEL / CONTENT CREATOR (FULL TIME /PART TIME / INTERN),PT Mypartner Indonesia Digital,Content Marketing,"Tanjung Priok, Jakarta Utara, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Content Writing, Content Creation, Content Marketing, Content Strategy",SMA/SMK,"menjadi model untuk photo & videoshoot product baru., menjadi talent / face of brand untuk kontent engagement dengan audience",https://glints.com/id/opportunities/jobs/talent-model-content-creator-full-time-part-time-intern/82700649-e4b5-4a93-8be8-d589bf1d6494?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b5a0c0a5d9024aa05fba42a9b32642fe.jpg
gl137,Digital Marketing Specialist,EASYLEGAL,Digital Marketing Strategy,"Buahbatu, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp5jt,3 – 5 tahun,"Digital Marketing Strategy, Manage Digital Marketing Campaign, Digital Marketing Plan",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/digital-marketing-specialist/91a082fd-040c-456b-b2c2-b9a630d3d090?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ab51620134065289234ab865e163e0a4.jpg
gl138,Senior Golang Developer,AsiaQuest Indonesia,Golang Developer,"Kapanewon Depok, Sleman, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp9jt,3 – 5 tahun,"Go Programming, Microservice Architecture, Golang Developer",Sarjana (S1),"Build and implement high-quality, scalable, and extendable GO webpages and software, Provide guidance and direction to stakeholders to deliver on their expectations, Explore new technology solutions to continually enhance functionality that fulfills user needs, Provide expert advice and leadership on standards and methodologies of application design and functionally",https://glints.com/id/opportunities/jobs/senior-golang-developer/c80e0cea-44f9-42fd-8d0e-d1e8f19b168f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/007941a3eeb8ef1109b055a8a3ab6df5.png
gl139,Host Live Streaming,Shesbee,Communication Skills,"Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Marketing Communications, Communication Skills, Interpersonal Communication",SMA/SMK,,https://glints.com/id/opportunities/jobs/host-live-streaming/ddc4ed87-3df5-444a-9b66-fe29e56f15ce?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e09a2f7a77361504bbf6c3702fed0cc6.png
gl140,Business Development - Job Connect,Binar Academy,Administration,"Cisauk, Tangerang, Banten, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Data Driven, Business Development, Negotiation Skill, Business-to-Business (B2B), Administration",SMA/SMK,"Handling projects with clients by extracting clients’ pain points, goals, and able to customize proposals based on clients’ needs, Able to communicate clients’ needs to internal stakeholders, Able to present company’s vision & mission and product offerings to clients, Handle all necessary documents relating to the deal (including legal & financial documents), Manage clients data into a database based on deal stage and lifecycle, Execute strategies and achieve OKR defined by the leaders, Create data driven reports (monthly, quarterly, yearly), explaining sales performance, drivers, future recommendations/action items",https://glints.com/id/opportunities/jobs/business-development-job-connect/23fd5d6d-dafb-4554-bdf4-3ba59abc75b9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/505d65f98e02f624369e7afdcc158fee.png
gl141,Business Development - Digital Talent Accelerator,Binar Academy,Data Driven,"Cisauk, Tangerang, Banten, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Data Driven, Business Development, Negotiation Skill, Business-to-Business (B2B)",SMA/SMK,"Solve problems for client by extract clients’ pain points, goals, and able to customize proposals based on clients’ needs, Illustrate and present company’s vision & mission and product offerings to clients, Handle all necessary documents relating to the deal (including legal & financial documents), Manage and compile clients data into a database based on deal stage and lifecycle, Execute strategies and achieve OKR defined by the leaders, Create data driven reports (monthly, quarterly, yearly), explaining sales performance, drivers, future recommendations/action items",https://glints.com/id/opportunities/jobs/business-development-digital-talent-accelerator/557cf2f0-13f8-4e42-8fec-20d531a9edfc?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/505d65f98e02f624369e7afdcc158fee.png
gl142,Product Manager,PT. Topla Fondamen Sukses,Internal Communications,"Benda, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp8jt,3 – 5 tahun,"Data Entry, Internal Communications, Analytical Skills, Data Engineering, Project Management, Statistical Data Analysis",Sarjana (S1),,https://glints.com/id/opportunities/jobs/product-manager/bb3a8f59-1bca-4978-82be-cd2365f49d50?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/154e1eb2920055caa16504a5f965fd4b.jpg
gl143,SALES,PT. Topla Fondamen Sukses,Sales Marketing,"Benda, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Customer Relations, Direct Selling, Sales, Microsoft Office, Good Communication Skills, Sales Marketing",SMA/SMK,,https://glints.com/id/opportunities/jobs/sales/b8613e83-1f3f-4e2a-b64a-bf7b5f73181c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/154e1eb2920055caa16504a5f965fd4b.jpg
gl144,Host Live Streaming,JK Company,Host Live Steam,"Wonocolo, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp3jt,Kurang dari setahun,"Komunikatif, Live Shopping Presenter, Persuasive Selling, Host Live Steam, Pemasaran & Promosi",SMA/SMK,,https://glints.com/id/opportunities/jobs/host-live-streaming/e38bd74d-3d87-4724-af18-9fbfb2c13911?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ecc685e90515fb994eff24fee97f0ce2.jpg
gl145,Host Live Streaming,JK Company,Host Live Steam,"Waru, Sidoarjo, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp3jt,1 – 3 tahun,"Komunikatif, Live Shopping Presenter, Persuasive Selling, Host Live Steam, Pemasaran & Promosi",SMA/SMK,,https://glints.com/id/opportunities/jobs/host-live-streaming/1451ba5b-e006-4bdd-8091-beecd4ed4de2?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ecc685e90515fb994eff24fee97f0ce2.jpg
gl146,Kindergarten Teacher,Whiz Kids Child Development Center,Language Teaching,"Sukolilo, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp3jt,Kurang dari setahun,"Teaching Kindergarten School, Language Teaching, English Languange, Graphic Design, Teaching, Design Thinking",SMA/SMK,,https://glints.com/id/opportunities/jobs/kindergarten-teacher/f55c38a9-ed11-4f64-b89a-188b9f8d7a1b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4e219f5fc01cd6ca38240685f57e770b.jpeg
gl147,STAFF TAX,PT DOMO MANAJEMEN GRUP (DOKTER MOBIL INDONESIA),Tax Accounting,"Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp3,5jt-Rp4,5jt",1 – 3 tahun,"E-faktur (tax), Brevet Pajak A & B, Tax Accounting, E-spt (tax)",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/staff-tax/dcf88232-ccf1-4630-bf98-f3c688a2b4da?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a82268d374059b679955892bc3969409.jpg
gl148,Software Quality Assurance (Paid - Internship),Synapsis.id,Software Testing,"Kemantren Umbulharjo, Yogyakarta, DI Yogyakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Software Testing, Manual Testing, Automation Testing, Integration Testing",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/software-quality-assurance-paid-internship/af304e9c-98d5-47f6-b731-71938bf90204?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/53087f8838716a047ab0e8699502d8bb.png
gl149,Operasional Staff Proses & Packaging Frozen Food,Pt Gastronomi Boga Nusantara,Packing,"Pondok Gede, Bekasi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp4jt,1 – 3 tahun,"Packing, Warehouse Operator, Production Operator",SMP,,https://glints.com/id/opportunities/jobs/operasional-staff-proses-and-packaging-frozen-food/7f772dc5-ca8a-4f3a-933a-edad57127132?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1328648fb99201851a744b8ce813e964.png
gl150,Coordinator Volunteer Bandung,Peduly,Memiliki Jiwa Kepemimpinan,"Babakan Ciparay, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp4jt,Kurang dari setahun,"Manajemen SDM, Empathy, Manajemen Organisasi, Berkomunikasi Dengan Baik, Memiliki Jiwa Kepemimpinan, Berjiwa Sosial Tinggi, Manajemen proyek",Sarjana (S1),"Memimpin dan mengkoordinasi volunteers/relawan, Menyusun ide kreatif serta rencana strategis untuk pembuatan sebuah project, Melakukan manajemen setiap project kegiatan di komunitas, Melakukan manajemen performa dari volunteers/relawan, Membuat laporan kerja",https://glints.com/id/opportunities/jobs/coordinator-volunteer-bandung/c010f891-09c4-4adb-8afb-b1b1fdb82f5f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/11ed783d86f32a877b39821a13aaf18e.png
gl151,Sales Acquisition - Home Living ( Bandung/Tasikmalaya/Garut),Evermos (PT Setiap Hari Dipakai),Community Engagement,"Coblong, Bandung, Jawa Barat, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Community Engagement, Sales Strategy, Business Development, Negotiation Skill, Communication Skills, Community Development, Sales Presentations",Sarjana (S1),"Able to strategies reseller acquisition to build new community in area together with reseller coordinator, Engage with reseller communities in their area with a focus on empowering communities to grow, through sharing, helping and co-learning within these communities, Develop reseller coordinator capabilities in developing their community to be a productive community, Act as a brand ambassador and represent Evermos who encourage the community through Komunitas Belajar Bisnis by Evermos to achieve its goals (earn maximum income through Evermos), Manage calendar events, project timelines, and event budgets.",https://glints.com/id/opportunities/jobs/sales-acquisition-home-living-bandung-tasikmalaya-garut/b90d8d36-d989-4376-a47e-c6b4180e8910?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/63b9a8516808aeebb8811e88c7db1c67.png
gl152,Sales Acquisition - Home Living ( Jakarta/Bogor/Bekasi),Evermos (PT Setiap Hari Dipakai),Community Engagement,"Cilandak, Jakarta Selatan, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Community Engagement, Sales Strategy, Business Development, Negotiation Skill, Communication Skills, Community Development, Sales Presentations",Sarjana (S1),"Able to strategies reseller acquisition to build new community in area together with reseller coordinator, Engage with reseller communities in their area with a focus on empowering communities to grow, through sharing, helping and co-learning within these communities, Develop reseller coordinator capabilities in developing their community to be a productive community, Act as a brand ambassador and represent Evermos who encourage the community through Komunitas Belajar Bisnis by Evermos to achieve its goals (earn maximum income through Evermos), Manage calendar events, project timelines, and event budgets.",https://glints.com/id/opportunities/jobs/sales-acquisition-home-living-jakarta-bogor-bekasi/a1b8db59-5371-4a48-9d2d-138c17954d36?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/63b9a8516808aeebb8811e88c7db1c67.png
gl153,Business Development Executive,Pasima,Business Negotiation,"Kembangan, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt,1 – 3 tahun,"Business Development, Sales Management, B2B Sales, Business Negotiation",Sarjana (S1),"Melakukan kunjungan ke calon dealer rekanan di bursa dan lokasi lainnya, Melakukan pitching dan negosiasi dengan dealer, Membangun dan menjalin hubungan yang baik dengan dealer, Bekerja dengan team untuk memastikan onboarding dealer berjalan dengan baik, Bertanggung jawab dengan target yang tentukan oleh perusahaan",https://glints.com/id/opportunities/jobs/business-development-executive/29ab4f25-fc28-4457-a264-9ceffe7496a0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b0bc5d7e996e12abc5a619a45ef04aae.png
gl154,UI/UX Designer,Pt. Sumatra Sistem Digital,Design Thinking,"Medan Petisah, Medan, Sumatera Utara, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Responsive Web Design, User Experience Design, Design Thinking",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/ui-ux-designer/2c933ebb-436c-4a21-837e-498f260430a9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/9f9366a31776bc10609031be2652de36.png
gl155,Tiktok -  Content Creator ( Female ),Pt Doxadigital Indonesia,Video Content,"Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Tiktok Marketing, Photo & Video Editing, Video Editor, Video Editing, Video Content, Videography, Video Production, Basic Photo/video Editing, Content Tiktok",Sarjana (S1),,https://glints.com/id/opportunities/jobs/tiktok-content-creator-female/ffde3fbb-2949-4007-9bff-bb96df810b75?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/39594c025f796a609dbd81fb6ac40fde.png
gl156,Sales Executive,Wuling Arista Sunter,Sales and Marketing,"Tanjung Priok, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp4jt,Kurang dari setahun,"Digital Marketing, Product Marketing, Sales and Marketing",SMA/SMK,"Mengatur dan melakukan kunjungan penjualan, Membuat proposal terperinci dan materi untuk presentasi kepada klien, Menawarkan kepada klien tentang layanan dan penawaran perusahaan, Menjaga hubungan dengan klien dengan memberikan dukungan dan informasi, Menyarankan peluang baru dan solusi, Bekerja sama dengan tim Pemasaran untuk menyusun paket layanan, Memberikan tanggapan yang cepat terhadap pertanyaan atau penyelesaian keluhan klien, Membantu mencapai target penjualan, Mengelola catatan aktivitas penjualan dan menyusun laporan penjualan",https://glints.com/id/opportunities/jobs/sales-executive/15fe7143-57fb-4150-9fb3-f51ff0e8cc49?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4cc753455b44d93f53a383f07afc4702.jpg
gl157,Sales Otomotif,Wuling Arista Sunter,Sales and Marketing,"Tanjung Priok, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp5jt,Kurang dari setahun,"Digital Marketing, Sales and Marketing, Communication Skills",SMA/SMK,,https://glints.com/id/opportunities/jobs/sales-otomotif/556204bb-46e0-4a34-b93b-9130b4e6146f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4cc753455b44d93f53a383f07afc4702.jpg
gl158,Social Media Creative,Amartha Corp,Social Media Marketing & Management,"Wonokromo, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Content Writing, Planning & Scheduling, Media Planning, Social Media Marketing & Management, Content Management, Content Marketing",SMA/SMK,"MALE/FEMALE | 18-25 YO, RESPONSIBLE, HONEST, DILIGENT AND DISCIPLINE, HAVE A GOOD COPYWRITING & CONTENT IDEAS, CREATIVE MIND AND HAVE A INTEREST IN SOCIAL MEDIA, BASIC KNOWLEDGE OF PHOTO & VIDEO EDITING, UP TO DATE TO TRENDS & OWN CONTENT CREATING GEAR",https://glints.com/id/opportunities/jobs/social-media-creative/65b13c97-a258-480a-856d-59636afa25b3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/8ac80c1dfb7eea830a78c38008fcf1ab.png
gl159,Content Creator,Amartha Corp,Content Creation,"Wonokromo, Surabaya, Jawa Timur, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Graphic Design, Content Creation, Canva Design",SMA/SMK,"MALE/FEMALE | 18-25 YO, RESPONSIBLE, HONEST, DILIGENT AND DISCIPLINE, HAVE GOOD TASTE & SKILLS IN GRAPHIC DESIGN, VIDEO EDITING, PHOTOGRAPHY AND VIDEOGRAPHY, USED TO CREATING PHOTO & VIDEO CONTENT FOR SOCIAL MEDIA, ABLE TO MANAGE TIME WELL",https://glints.com/id/opportunities/jobs/content-creator/1e68a036-5eb5-4c95-ac09-4e7748fcaadb?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/8ac80c1dfb7eea830a78c38008fcf1ab.png
gl160,Customer Service,Workforc Indonesia,Sales and Marketing,"Tamalate, Makassar, Sulawesi Selatan, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp3,5jt",1 – 3 tahun,"Customer Service, Sales and Marketing, Communication Skills",Diploma (D1 - D4),"Diploma/Bachelor Degree with GPA 2,75",https://glints.com/id/opportunities/jobs/customer-service/1dbc4ce2-cb23-4cd9-8f76-db835b1c2c89?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/25e8056e0256fccee5db8a7c1e8f5159.jpeg
gl161,IKK Kitchen Staff,IKK Indonesia,Leadership Development,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Leadership Development, Culinary Skills, Adaptability, Strong Communication Skills, Continuous Improvement",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/ikk-kitchen-staff/8dd41740-4613-470e-916a-3db00e11bdfc?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1d46e621f8e662396d42bbeb38e975e6.png
gl162,Content Creator,Katze Nesia,Critical Thinking,"Bekasi Timur, Bekasi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp4jt,Tidak ditampilkan,"Working under pressure, Project Planning, Media Planning, Critical Thinking, Photo Editing, Strategic Thinking, Video Editing",SMA/SMK,"Pria / Wanita maksimal 35 thn, Pendidikan minimal SMA, Memiliki dan aktif di medsos, Dapat Mengedit video untuk keperluan konten, Jujur, percaya diri, dan disiplin, Motivasi kerja tinggi, kuat, dan gigih, Mampu bekerja dalam team maupun  individu, Mampu berkomunikasi dengan baik, Mampu bekerja sesuai target yang di butuhkan",https://glints.com/id/opportunities/jobs/content-creator/8ce4d7ab-40a4-4a13-8ec6-43179423381b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/432e0b71d52c868749ee53f3f3db5997.png
gl163,Make Up Artist,Kara Brides,Hairdo,"Gambir, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt,1 – 3 tahun,"Makeup Artist, Make Up Artist, Makeup, Berkomunikasi Dengan Baik, Hairdo, Market Trends",Diploma (D1 - D4),"Laki-Laki atau Perempuan, Berpengalaman Min. 1 tahun di bidangnya, Bisa paham terhadap mode make up terupdate, Memahami terhadap alat-alat make dan hair do, Penempatan Jakarta Pusat / freelance",https://glints.com/id/opportunities/jobs/make-up-artist/13324d6e-6036-4d6f-9a68-930a4330e837?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/88e1d7f68d04d94345b2e77499b4b0ba.jpeg
gl164,Sales Store (Penempatan Tangerang),PT Mega Kapuas Dinamik,Positive Attitude,"Tangerang, Tangerang, Banten, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Teamwork, Communication Skills, Positive Attitude",SMA/SMK,"Pria/ Wanita usia 18 - 30 tahun., Pendidikan minimal SMA/ SMK., Berpengalaman sebagai Sales Store diutamakan., Mampu berkomunikasi dengan baik dan memiliki kemampuan upselling., Disiplin dan memiliki motivasi yang tinggi dalam bekerja., Bersedia bekerja shift (weekend & public holiday), Bersedia ditempatkan di Kota Tangerang.",https://glints.com/id/opportunities/jobs/sales-store-penempatan-tangerang/bb9ef08d-6661-4ba3-9133-a92ede89919a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/07fa876221dd177a1a2cc83442844ed8.png
gl165,Car Refiller/logistic (BALI),PT Muara Juara Kreasi Indonesia,Working under pressure,"Kuta, Badung, Bali, Indonesia",Harian,Tidak ditampilkan,Rp100rb-Rp200rb,Kurang dari setahun,"Working under pressure, Teamwork, Multitasking",SMA/SMK,,https://glints.com/id/opportunities/jobs/car-refiller-logistic-bali/cdf394e3-2ce2-425a-a72d-10e5fdb34fc6?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/3b5870c64f37821164e82640e6dbc80c.jpg
gl166,Penerjemah Bahasa Mandarin,PT. Hua Hai Tong,Mandarin,"Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp6jt-Rp12jt,1 – 3 tahun,"Mandarin, Penerjemahan, Translator Mandarin",Sarjana (S1),,https://glints.com/id/opportunities/jobs/penerjemah-bahasa-mandarin/d94975bc-fb03-4e1e-b369-1d87ca439359?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d7d2b5529db39bd9a7d0362c1ec98b88.png
gl167,Internship - Social Media Officer,Kee Indonesia,Social Media Marketing & Management,"Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Marketing Communications, Instagram Marketing, Digital Marketing, Sales and Marketing, Social Media Marketing & Management, Marketing Strategy, Time Management, Content Marketing",SMA/SMK,,https://glints.com/id/opportunities/jobs/internship-social-media-officer/91e0f533-0f08-4026-a0a9-f2814a3abb74?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1f11cf128cefe6b0f6a0c9f1cafcf422.png
gl168,General Affair,PT Pancaran Daya Agung,Fluent In Mandarin,"Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Fluent In Mandarin, Fluent In English Both Oral And Written, Good Communication Skills",Sarjana (S1),,https://glints.com/id/opportunities/jobs/general-affair/d28d5bfe-b8dc-4ca3-ac5c-d878903c0a6f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/291185a1b986e32278ad5c04a006cd86.png
gl169,Junior Manager,Kartiko Heritage Restaurant,Leadership Development,"Dukuh Pakis, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp4jt-Rp5jt,1 – 3 tahun,"Leadership Development, Teamwork, Communication Skills",Sarjana (S1),,https://glints.com/id/opportunities/jobs/junior-manager/1bae5ca5-a090-4dbf-94bc-23579189d338?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a40b3a9a57122f448beb518c172b6782.png
gl170,Teknisi Listrik ARUS KUAT,PT BANK ENERGI INDONESIA,Mechanical Engineering,"Kembangan, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4,3jt-Rp6jt",3 – 5 tahun,"Maintenance Engineering, Electricity, Mechanical Engineering",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/teknisi-listrik-arus-kuat/32221b92-8d7c-4203-aee0-5f7677babf5d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/cfa92c8664427d4956e857f2d03df432.jpg
gl171,Teknisi Mesin Air Reverse Osmosis Untuk Building di Makassar,PT BANK ENERGI INDONESIA,Water Treatment,"Tamalate, Makassar, Sulawesi Selatan, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp7,5jt-Rp15jt",3 – 5 tahun,"Mechanical Engineering, Water Treatment, Microsoft Office",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/teknisi-mesin-air-reverse-osmosis-untuk-building-di-makassar/34237578-5176-4b2c-be59-0079bb484711?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/cfa92c8664427d4956e857f2d03df432.jpg
