id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl92,Kepala Produksi Garment,PT. INDOGARMEN KREATIF PERKASA,Leadership,"Wiyung, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Leadership, Proses Produksi, Decission maker",Diploma (D1 - D4),"Pengalaman yang signifikan di bidang produksi, Memahami proses produksi mulai dari desain sampai ke tahap distribusi, Mengerti tentang pemilihan bahan, pemotongan, jahit, finishing, dan pengemasan produk, Keahlian dalam mengidentifikasi dan menyelesaikan masalah produksi, Kemampuan untuk mengambil keputusan cepat dan tepat di bawah tekanan, Memiliki pemahaman yang baik tentang standar kualitas produk dan proses pengendalian kualitas, Kemampuan analisis data produksi dan identifikasi potensi perbaikan",https://glints.com/id/opportunities/jobs/kepala-produksi-garment/2d85c48f-1c82-4222-b4f4-6b7f2c3f21aa?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
gl93,Buyer,Parador Hotels & Resorts,Strong Communication And Interpersonal Skills,"Serpong, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"procurement Negotiation and bargaining skills, Strong Communication And Interpersonal Skills, Collective Bargaining",Diploma (D1 - D4),"Able to research potential vendors, Able to compare and evaluate offers from suppliers, Willing to undergo a job with high mobility, Able to negotiate contract terms of agreement and pricing, Willing to work in Gading Serpong Area",https://glints.com/id/opportunities/jobs/buyer/2769a5b8-2812-43d0-84dc-3bb077cad9b3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/70cdeeb5c0d4128847869bd37fa18323.png
gl94,Sales Consultant (Cengkareng),PT HYUNDAI MOBIL INDONESIA (DISTRIBUTOR),Sales Marketing,"Cengkareng, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Negotiation, Sales, Good Communication Skills, Sales Marketing",SMA/SMK,"Usia maksimal 40 Tahun, Pendidikan Minimal SMA (pengalaman) atau D3-S1 (fresh graduate boleh melamar) segala jurusan, Lebih disukai berpengalaman sebagai sales di industri Otomotif, Atraktif, Pekerja keras & Gigih, Tersedia Gaji Pokok, Jaminan Hari Tua, Jaminan Pensiun, Jaminan Kesehatan, Jenjang Karir, Insentif, Pelatihan, Terbiasa dengan pekerjaan lapangan, Memiliki kemampuan komunikasi yang baik dan berorientasi pada target, Lebih disukai yang memiliki kendaraan pribadi (motor) dan SIM A/C, Bersedia ditempatkan di area Jakarta Barat & Tangerang (pelamar yang masuk di Iklan Loker ini kami anggap bersedia ditempatkan di area tersebut).",https://glints.com/id/opportunities/jobs/sales-consultant-cengkareng/38a62a0f-8f2f-4357-ad6b-ba1fe5c7b5f9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/9c5949d5a3f75ad19f90aae6f85da909.jpeg
gl95,Finance Coordinator,Kakkoii and Kurnia Group,Finance Accounting,"Mulyorejo, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Finance Accounting, Cost Analysis, Microsoft Office",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/finance-coordinator/a44b69ab-d54d-47de-afef-12efd3452ce9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/7c316294a135d627e07ba503d1a256d6.png
gl96,In-house Sales (Tangerang),Lippo Homes,Target Oriented,"Karawaci, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Target Oriented, Kemampuan Analisa, Berkomunikasi Dengan Baik",SMA/SMK,,https://glints.com/id/opportunities/jobs/in-house-sales-tangerang/25fa8f71-9d75-4c6a-ab02-c1b214ecc9ce?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ee4e88463eca795d45daa67608c5b238.jpg
gl97,In-house Sales (Cikarang),Lippo Homes,Target Oriented,"Cikarang Selatan, Bekasi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Target Oriented, Kemampuan Analisa, Berkomunikasi Dengan Baik",SMA/SMK,,https://glints.com/id/opportunities/jobs/in-house-sales-cikarang/fd7d9924-ddea-4c91-85df-b9734871609e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ee4e88463eca795d45daa67608c5b238.jpg
gl98,Supervisor Inventory,PT Kalibesar Artha Perkasa,Data Analysis,"Sawah Besar, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Inventory Supervisor, Inventory Management, Microsoft Office, Inventory Management System, Good Communication Skills, Data Analysis",Diploma (D1 - D4),"Memonitor dan menganalisa pergerakan inventory dan traffic keluar masuk barang agar target tercapai dan stock aman., Mengembangkan, menerapkan dan Update Ketentuan dan prosedur (SOP) Inventory Control demi meminilamisir resiko kerugian dan efisiensi biaya yang timbul, Mencatat dan mendokumentasikan data inventaris secara akurat, Menjaga kesesuaian data inventaris di system dengan data fisik secara akurat, Memberikan arahan dan bertindak memimpin serta mensupervisi staf Inventory, Sigap dalam pemesanan dan pengisian kembali barang inventory, Meninjau dan memonitor pencatatan dan transaksi inventory secara akurat, Melacak pergerakan dan traffic inventory dan bertanggung jawab terhadap selisih yang timbul dan kemudian melaporkan kepada atasan., Melakukan stock opname mingguan terhadap seluruh inventaris di HO, gudang dan pabrik, Menyiapkan data akurat dan membuat laporan kepada atasan.",https://glints.com/id/opportunities/jobs/supervisor-inventory/068efbe5-eded-48ed-964e-2eeaa02bb2d4?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/63a91ec6575bd3bdafe338dba4257292.jpg
gl99,Sales Manager (Cikarang),Lippo Homes,Target Oriented,"Cikarang Selatan, Bekasi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Target Oriented, Kemampuan Analisa, Berkomunikasi Dengan Baik",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/sales-manager-cikarang/0df8e1d6-c915-41f4-8fe2-e146acfa5531?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ee4e88463eca795d45daa67608c5b238.jpg
gl100,Marketing Percetakan Specialist,Kezia Cipta Gemilang,Social Media Marketing,"Pedurungan, Semarang, Jawa Tengah, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Marketing Communications, Marketing, Social Media Marketing, Digital Marketing, Sales and Marketing, Sales Marketing",Diploma (D1 - D4),"Gaji pokok, Komisi target, Inventaris mobil setelah lulus masa percobaan selama 1 tahun",https://glints.com/id/opportunities/jobs/marketing-percetakan-specialist/1a6562d6-a7ac-42f5-b192-2c62de568bb5?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4d24db3a9f046176c05aecaaea5a71fe.png
gl101,Sales Manager (Tangerang),Lippo Homes,Target Oriented,"Karawaci, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Target Oriented, Kemampuan Analisa, Berkomunikasi Dengan Baik",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/sales-manager-tangerang/98eafd58-337c-4d57-b16d-b737e13dd07b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ee4e88463eca795d45daa67608c5b238.jpg
gl102,General Manager Operation,Jabarano Coffee,Leadership,"Coblong, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,5 – 10 tahun,"Leadership, Analytical Skills, Memiliki perencanaan yang baik",Sarjana (S1),,https://glints.com/id/opportunities/jobs/general-manager-operation/db0f9814-2a6c-4469-ab22-ed5e496431d2?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d027d2106c341e82797f4889fc46fa2e.png
gl103,Ads Specialist,CV. DWI KRAFI,Google Ads,"Bekasi Barat, Bekasi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp6jt,1 – 3 tahun,"Instagram Ads, Google Ads, Meta Ads, tiktok ads",Sarjana (S1),"Membangun, menangani, dan mengelola akun media sosial perusahaan, Membuat konten untuk situs web dan akun media sosial, termasuk grafis, blog, atau video, Menanggapi pertanyaan publik pada media sosial, Membangun hubungan personal dan membantu menyatukan orang-orang dengan minat yang serupa, Menjalankan promosi dan kampanye sosial secara teratur dan meninjau kampanye, Berkolaborasi dan melaksanakan kampanye pemasaran digital termasuk SEO/SEM, Memantau perkembangan terbaru di situs dan tren media sosial atau teknologi terkini",https://glints.com/id/opportunities/jobs/ads-specialist/ea493e8c-4bc6-4dcf-90c0-a6f68cb782f0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/571bc944ad354b52f5cf61c38ce76aa9.jpg
gl104,Sales Marketing (Hoist Crane Alat Angkat Angkut),PT. TRI TUNGGAL FONDASI,Sim A,"Kalideres, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Target Oriented, Sim A, Good Communication Skills",SMA/SMK,"Usia maksimal 40 tahun, Pendidikan minimal SMA/D3/S1, Disiplin , Jujur dan Bertanggung Jawab, Wajib berpengalaman dalam dunia hoist crane minimal 1 tahun, Mampu mengoperasikan komputer, Memiliki kemampuan komunikasi dan negosiasi yang baik, Memiliki Dapat mengemudikan mobil & SIM A (nilai plus), Memiliki ambisius dan Target oriented, Bersedia dinas luar kota jika di butuhkan",https://glints.com/id/opportunities/jobs/sales-marketing-hoist-crane-alat-angkat-angkut/76b0ef0d-4439-47fc-b599-d116542473d1?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/12a15d14d77289e20668f6bc510a8289.png
gl105,Sales Executive,PT Abadi Sinergi Jayasakti,Microsoft Office,"Grogol Petamburan, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp6jt-Rp9jt,1 – 3 tahun,"Komunikatif, English, Sales and Marketing, Microsoft Office, Good Looking",SMA/SMK,"Mengatur dan melakukan kunjungan klien / customer, Membuat proposal terperinci dan materi untuk presentasi kepada klien, Menawarkan kepada klien tentang layanan dan penawaran perusahaan, Menjaga hubungan dengan klien dengan memberikan dukungan dan informasi, Menyarankan peluang baru dan solusi, Bekerja sama dengan tim Pemasaran untuk menyusun strategi pemasaran, Memberikan tanggapan yang cepat terhadap pertanyaan atau penyelesaian keluhan klien, Membantu mencapai target perusahaan, Mengelola catatan aktivitas kerjasama dengan klien dan menyusun laporannya",https://glints.com/id/opportunities/jobs/sales-executive/5061fbf7-c081-49dd-88e0-667d9b3074c3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f3595a3734bfe7ca9830a79875ff9239.jpg
gl106,Penjahit,PT. INDOGARMEN KREATIF PERKASA,Suka kebersihan  kerapihan,"Sukolilo, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Jujur Dan Pekerja Keras, Bisa Menjahit, Suka kebersihan  kerapihan",SMA/SMK,"Jahitan kaos,jahitan rapi, Jujur dan tanggungjawab, Punya sikap & komitmen baik, Lokasi Surabaya Barat/Selatan, Siap langsung bekerja",https://glints.com/id/opportunities/jobs/penjahit/316a1881-5071-45ab-a8cb-f94772f14a5f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
gl107,Penjahit,PT. INDOGARMEN KREATIF PERKASA,Suka kebersihan  kerapihan,"Wiyung, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Jujur Dan Pekerja Keras, Bisa Menjahit, Suka kebersihan  kerapihan",SMA/SMK,"Jahitan kaos,jahitan rapi, Jujur dan tanggungjawab, Punya sikap & komitmen baik, Lokasi Surabaya Barat/Selatan, Siap langsung bekerja",https://glints.com/id/opportunities/jobs/penjahit/6dcce1d5-bc6b-4d68-a299-d49822d61693?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
gl108,Mandarin Teacher,Bright Little Stars,Mandarin,"Serpong, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Mandarin, English, Teaching",Sarjana (S1),"Plan and deliver age-appropriate Mandarin language lessons that align with the preschool curriculum., Integrate language learning into daily activities, stories, songs, and interactive games.",https://glints.com/id/opportunities/jobs/mandarin-teacher/c75fb13b-941d-4b2a-bf6f-95b448b6372b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/af521b2aeb708f36abc54359168f79fc.jpg
gl109,KEUANGAN,Yayasan Haji Muhammad Cheng Hoo Indonesia,Perpajakan,"Genteng, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Perpajakan, Akuntansi, Accurate Software",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/keuangan/b097d718-3d58-4988-83ef-4b9cb4f80e9b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/92765069d3792a3bbbfd50816fbefa6a.jpg
gl110,STAFF ACCOUNTING,Yayasan Haji Muhammad Cheng Hoo Indonesia,Akuntansi,"Genteng, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Perpajakan, Akuntansi, Accurate Software",Diploma (D1 - D4),"Pria/Wanita, Maksimal 30 tahun, Tempat tinggal di surabaya, Pengalaman Min. 1 th dibidang yang sama, Menguasail program Microsoft Office Pendidikan Min. D3/S1 Akutansi, Menguasai program akutansi ""Accurate"", Mampu melakukan analisa keuangan & perpajakan, Diutamakan pernah bekerja di Akutansi Publik",https://glints.com/id/opportunities/jobs/staff-accounting/5764dbcd-3d17-4840-98d5-e72b066c17aa?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/92765069d3792a3bbbfd50816fbefa6a.jpg
gl111,SEKRETARIS,Yayasan Haji Muhammad Cheng Hoo Indonesia,Sekretaris,"Genteng, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Sekretaris, Sosial Media, Conversational Mandarin, Bahasa Inggris",Sarjana (S1),"Wanita/Pria Muslim, sehat usia maksimal 30 tahun, S1 semua jurusan (diutamakan jurusan sekretaris/komunikasi), Gesit, lincah, cekatan, komunikatif, rapi, Pengalaman sebagai sekretaris lebih diutamakan, Menguasai Bahasa Inggris & Mandarin (lebih diutamakan), Pengalaman berorganisasi, Menguasai berbagai program windows, Menguasai operasional medsos, Menguasai operasional komputer & printer, Memiliki dan mampu mengendarai sepeda motor",https://glints.com/id/opportunities/jobs/sekretaris/77fb8ff5-f684-4e94-a0a3-630d9f622d88?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/92765069d3792a3bbbfd50816fbefa6a.jpg
gl112,STAFF HRD,Yayasan Haji Muhammad Cheng Hoo Indonesia,Human Resources (HR),"Genteng, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Human Resources (HR), Psikologi, Berkomunikasi Dengan Baik",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/staff-hrd/52c6623c-95e8-46f8-b8bd-23bc89dc12c7?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/92765069d3792a3bbbfd50816fbefa6a.jpg
gl113,MANAGER TOKO,Yayasan Haji Muhammad Cheng Hoo Indonesia,Manager,"Genteng, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Customer Service, Online Marketplace, Manager",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/manager-toko/e906b52c-e31e-4990-befa-5dac1807d651?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/92765069d3792a3bbbfd50816fbefa6a.jpg
gl114,Customer Support Engineer,PT Genecraft Labs,HPLC,"Semarang Selatan, Semarang, Jawa Tengah, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Independent & Team Worker, Customer Support Engineer, Problem Solving, Customer Focused, Customer Support, HPLC",Diploma (D1 - D4),"Delivering services to customers effectively and on time, Monitoring and maintaining equipment or machinery performance, Walking customers through how equipment works including how to use it safely, Explaining new features and suggesting upgrades to customers, Participating in ongoing training to keep up to date with the latest developments of equipment, Providing clear customer feedback, Job Location: Semarang, Surabaya",https://glints.com/id/opportunities/jobs/customer-support-engineer/ae1d3a42-39e9-40bb-9120-e396f38ab49b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b419f54859c5fc08977bd0cd62b3f7d2.jpeg
gl115,Sopir Gudang,Eatsambel,Driver,"Cengkareng, Jakarta Barat, DKI Jakarta, Indonesia",Harian,Tidak ditampilkan,Rp105rb-Rp110rb,Kurang dari setahun,"Helper gudang, Kuat Fisik, Driver",SMA/SMK,,https://glints.com/id/opportunities/jobs/sopir-gudang/9784bd6f-fe62-4b63-8804-959c24a89027?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/c462fafd8ac2c65c07fa8b9a400fcab6.jpg
gl116,GRAPHIC DESIGNER INTERN,PT Kami Gawi Berjaya,Adobe Illustrator,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Adobe Illustrator, Adobe Premiere, Adobe After Effects, Adobe Photoshop",Diploma (D1 - D4),"Handling any e-commerce and design division request related with a design, Develop design for promotion, campaign and layouting the right content/banner/ads (print and digital material), Regularly collaborate with content writer, marketing and brand team to produce content social media & promotion, Provide content material continuously not limited to graphic design and video editing, Thinking creatively to produce new ideas and concepts",https://glints.com/id/opportunities/jobs/graphic-designer-intern/3a97cb37-2903-4af5-91c5-5bbb4f7500cd?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ef276b2f1b6813aa8ad87026c8554429.jpg
gl117,Operator DTF,PT. INDOGARMEN KREATIF PERKASA,Teliti Dan Cekatan,"Waru, Sidoarjo, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Corel Draw, Teliti Dan Cekatan, Adobe Photoshop",SMA/SMK,"Laki-laki, Usia maksimal 40 tahun, Bisa mengunakan Adope Photoshop illustrator atau Corel Draw, Pernah kerja dengan mesin print DTF, Teliti dan tidak ceroboh, Bertanggungjawab dan rajin, Siap bekerja keras terutama jika ada orderan banyak dalam waktu yang dekat, Mau belajar hal baru dan siap diajari tentang pengoprasian mesin sablon digital, Penempatan Surabaya",https://glints.com/id/opportunities/jobs/operator-dtf/52c09f33-5868-478a-87e6-4b19537491c8?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
gl118,Manager Restoran/ Outlet Manager,Jabarano Coffee,Leadership,"Coblong, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Interpersonal Skills, People Management Skills, jujur, aktif, dan komunikatif, Leadership, Komitmen",Sarjana (S1),,https://glints.com/id/opportunities/jobs/manager-restoran-outlet-manager/8c2b502d-fe7b-4897-82e8-97019078929f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d027d2106c341e82797f4889fc46fa2e.png
gl119,Guru Bahasa Mandarin,PT IIN Era Sejahtera,disiplin dan bertanggung jawab,"Kalideres, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp4jt-Rp5jt,1 – 3 tahun,"	Jujur, teliti, dan rajin, disiplin dan bertanggung jawab, Komunikatif, Kreatif, Inovatif",Sarjana (S1),,https://glints.com/id/opportunities/jobs/guru-bahasa-mandarin/aebecbab-5b0f-44f4-a774-4721d54515cf?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/22cfd356a15964fa03d7bd3009e49a05.png
gl120,Operator DTF,PT. INDOGARMEN KREATIF PERKASA,Teliti Dan Cekatan,"Gedeg, Mojokerto, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Corel Draw, Teliti Dan Cekatan, Adobe Photoshop",SMA/SMK,"Laki-laki, Usia maksimal 40 tahun, Bisa mengunakan Adope Photoshop illustrator atau Corel Draw, Pernah kerja dengan mesin print DTF, Teliti dan tidak ceroboh, Bertanggungjawab dan rajin, Siap bekerja keras terutama jika ada orderan banyak dalam waktu yang dekat, Mau belajar hal baru dan siap diajari tentang pengoprasian mesin sablon digital, Penempatan Surabaya",https://glints.com/id/opportunities/jobs/operator-dtf/903a0fea-98a8-4955-9d60-7e78eb8509d3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
gl121,Cybersecurity Mentor,Skilvul,Python,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Email Security, Github, MySQL, Data Visualization, Ips/ids, PostgreSQL, Penetration Testing, Digital Forensics, SQL, Python, Security Information and Event Management (SIEM), Vulnerability Assessment, Privileged Access Management, Data Storytelling, Data Loss Prevention, Git",Sarjana (S1),"Giving live video mentoring via Zoom and chat via Slack/Discord for a group of students, Collaborate with the Technical Lead and Instructor to make sure learning outcomes are achieved, Becoming a facilitator for students in the mentoring or 1on1 session, Providing guidance, advice, feedback, and support to students in following the program, Facilitating students while they are doing their work assignments and final project, Have a strong desire to assist students from Senior High School, Vocational Students, College Students, and Fresh Graduates, and already have a job from diverse backgrounds in developing digital products",https://glints.com/id/opportunities/jobs/cybersecurity-mentor/8fea764a-384d-4e73-a32f-3c82a88e7c31?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/08ee28e6a940e910c501d5e4fd29ba92.png
gl122,Content Creator,Bright Little Stars,Social Media,"Serpong, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"English, Social Media, Analytical Skills",Sarjana (S1),"Generate engaging and age-appropriate content for our Instagram, TikTok, and Facebook platforms., Tailor content to showcase the unique learning experiences at Bright Little Stars Preschool.",https://glints.com/id/opportunities/jobs/content-creator/e14c9330-0a9e-4b79-9052-3d6ad2c54644?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/af521b2aeb708f36abc54359168f79fc.jpg
gl123,Operator DTF,PT. INDOGARMEN KREATIF PERKASA,Teliti Dan Cekatan,"Wiyung, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Corel Draw, Teliti Dan Cekatan, Adobe Photoshop",SMA/SMK,"Laki-laki, Usia maksimal 40 tahun, Bisa mengunakan Adope Photoshop illustrator atau Corel Draw, Pernah kerja dengan mesin print DTF, Teliti dan tidak ceroboh, Bertanggungjawab dan rajin, Siap bekerja keras terutama jika ada orderan banyak dalam waktu yang dekat, Mau belajar hal baru dan siap diajari tentang pengoprasian mesin sablon digital",https://glints.com/id/opportunities/jobs/operator-dtf/c9d71d0c-4b15-4a70-be67-c48a264de1e5?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
gl124,Secretary,PT Kalibesar Artha Perkasa,Coordination,"Kosambi, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4,8jt-Rp6jt",1 – 3 tahun,"Good Time Management, Secretary Skill, Coordination, Good Communication Skills, Office Administration",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/secretary/53e49914-3418-4ea4-9a7e-0ab555c00668?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/63a91ec6575bd3bdafe338dba4257292.jpg
gl125,Product Development Specialist,PT Repex Wahana,Product Performance Analysis,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Customer Satisfaction, Analytical Skills, Product Development, Product Performance Analysis",Sarjana (S1),"Have at least 2 years of work experience in product development, in logistics and transportation industry would be an advantage., Planning, organizing, negotiation and presentation skills., Strong analytical skills, product performance, customer satisfaction and statistical data.",https://glints.com/id/opportunities/jobs/product-development-specialist/469a7f7f-bac1-4f31-91b7-9fca81449782?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a2d73960f26f70b138ea4c91106b7c46.png
gl126,Sales Specialist,PT Kenari Djaja Prima,Sales Presentations,"Senen, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Negotiation Skill, Sales Presentations, Sales Target Oriented",SMA/SMK,"Minimal pendidikan SMA/Sederajat, Setidaknya memiliki 1 tahun pengalaman sales (diutamakan di bidang material building), Bersedia bekerja mobile/canvassing ke project, Berorientasi pada target, Penempatan : Outlet Kenari Djaja (Plaza Kenari Mas)",https://glints.com/id/opportunities/jobs/sales-specialist/a48d027a-6043-4a62-a833-37df958ef3e4?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/65e08843fdf024e1431e49a37bdae190.png
gl127,Software Engineer - Odoo Experienced,PT Inter Sistem Asia,Python,"Pasar Minggu, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"JavaScript, Python, Odoo Developer, C#",Sarjana (S1),,https://glints.com/id/opportunities/jobs/software-engineer-odoo-experienced/fcd0b459-940e-4b77-959b-fcf9043cbbca?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6e84bc63d56e45ebcd014ee9a742a36c.png
gl128,Kitchen Manager,Bogana May-May,Kitchen Manager,"Serpong, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Kitchen Manager, Kitchen Management, Managerial Skills > Team Management",Sarjana (S1),,https://glints.com/id/opportunities/jobs/kitchen-manager/3680ee57-f246-4202-a8e4-9b95cf81bf32?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/471449c7f8e951ed026f92aaecc9a25e.jpg
